ID	Name	Length	BI-2	D-10	D-64	D-11c	D-14c	D-15c	logFC	logCPM	PValue	FDR
ENSG00000263072	ZNF213-AS1	3129	2.28698141722738	2.73701281705	2.35357599279393	1.91170506662229	2.23898955844717	1.94455639133599	0.199730084068344	2.83175291119384	0.642968559844906	1
ENSG00000171469	ZNF561	6050	5.21922651932303	6.12842458018435	6.04396531937366	4.92637946522924	4.88493751072625	4.52002373367282	0.199693861997194	5.00087180380544	0.630537716285109	1
ENSG00000129351	ILF3	10520	31.7565086606077	34.2546975169447	36.6787731559971	27.8122036602901	30.1580400610652	26.7222771950615	0.199672505489344	8.35599792276584	0.627093444081747	1
ENSG00000170365	SMAD1	5703	3.46597866848299	3.71374947336146	3.19240456314049	2.49905494750796	3.66467656942362	2.44547312471462	0.199485388957482	4.17661884237591	0.633647822479029	1
ENSG00000107789	MINPP1	3009	7.91620307084371	7.41366559100944	10.707538835611	6.96644916509846	6.59353602124848	7.81578048730465	0.199244118792831	4.57433465833379	0.633045857547928	1
ENSG00000162385	MAGOH	1676	15.7947886577802	16.5534748744561	20.1391537629212	14.5555105166197	15.8772429575635	12.8490978974448	0.199233727229725	4.74198290713562	0.631996136683277	1
ENSG00000165724	ZMYND19	2367	12.7905517207028	12.7826140663772	13.1580136084249	9.40533188472429	11.6152695478588	10.9754272958532	0.199224039554842	4.80408165994939	0.632152052669771	1
ENSG00000184860	SDR42E1	3670	6.4495176848395	3.70293196610421	5.03051483614186	4.50702191399277	4.41140874294147	3.63249182547719	0.199221430796873	4.09184933530216	0.633481931685108	1
ENSG00000116120	FARSB	3688	32.6736559502123	34.4430036239382	36.9831074950911	20.4223757950857	37.6571716961922	28.2507611369375	0.199184293921746	6.86475977165757	0.628677817020756	1
ENSG00000182872	RBM10	4086	16.5580996054925	17.4203560413895	18.6616731057358	15.1233043527461	15.7482561337147	12.5821708141935	0.19917907655886	6.03001531832013	0.62938898137008	1
ENSG00000006282	SPATA20	5025	22.2474000416978	19.9719597766894	19.8458562725702	18.4562681351871	15.886721908583	16.8158375500789	0.199162995487583	6.56795171574284	0.628910841857717	1
ENSG00000121797	CCRL2	2982	2.76890762053261	2.27003323293158	2.19519763960123	1.91872909013713	2.30987720277012	1.76530269645497	0.198960593200686	2.7381736526311	0.648685317915362	1
ENSG00000198042	MAK16	4687	6.56617304151828	5.89738844907006	5.89209991581946	4.42798923243941	5.36344203656237	5.38229516974498	0.198936429023359	4.71442037656969	0.633011378293167	1
ENSG00000198556	ZNF789	6660	2.11888331230209	3.51890784986703	2.7259972940811	1.53077181104372	3.1380856569704	2.27884529906005	0.198552731657442	4.08836244114277	0.638132522407372	1
ENSG00000149743	TRPT1	2278	14.5424115549831	19.5853553672936	20.9234593280944	14.8646908993519	17.0310868977033	13.5350205866034	0.198346810449069	5.25154493565419	0.632186255685725	1
ENSG00000188986	NELFB	2685	27.3225885239248	32.5837196140933	31.8466151422204	23.0919484508969	31.6177994445509	21.3371213476237	0.198300076714286	6.22595186612847	0.630673741988105	1
ENSG00000147687	TATDN1	4600	5.3196515868846	5.20624944002161	6.07024342945789	3.5845120484824	5.43928441644503	4.71126495523066	0.198217637973114	4.5401641528247	0.634886737627651	1
ENSG00000154237	LRRK1	9699	1.73874183263649	2.10965704144772	2.02476936631329	1.01359266442005	2.20338473185954	1.66349362999744	0.198121835031388	4.12064238046234	0.634991355550764	1
ENSG00000113648	H2AFY	15589	19.9922884093248	23.8037962529697	24.7750774466714	17.6842329253036	21.0579057733845	17.905943978566	0.198105811879179	8.34093020202158	0.629804208178296	1
ENSG00000113504	SLC12A7	5977	33.4811456190027	39.9223152578584	38.1184953187097	28.4833694776038	30.485131134812	32.9988389883967	0.198001764936506	7.66105029122564	0.630251864727499	1
ENSG00000072201	LNX1	6291	4.19201754345908	4.84208805479397	3.89392089649191	3.10056040381765	4.41705679448155	3.21668196719968	0.19797812690707	4.63437115514313	0.634552755959306	1
ENSG00000175691	ZNF77	2433	2.01565466600398	1.70729604039395	1.68158635462671	1.56066382959904	1.64542265947536	1.26446409935514	0.197922308277727	2.03913782018353	0.657466953825419	1
ENSG00000035681	NSMAF	6562	5.03314996917296	5.97848483920334	6.07896542332614	3.59872151871959	5.64319541407463	4.90705334893607	0.197886784790176	5.0929008659469	0.633681429453651	1
ENSG00000100360	IFT27	5369	3.31809453675867	3.75374761754711	4.59118645834622	2.83859105810995	4.25450454196579	2.57213680616574	0.19780568282065	4.25385416159803	0.636065004939476	1
ENSG00000086200	IPO11	7554	2.8684222150636	3.01419894002302	3.89280061964506	2.35492857510989	3.25769162452008	2.4707099548983	0.197735502891802	4.49044905409008	0.63558568773305	1
ENSG00000270225	RP11-475J5.4	680	4.8569897202519	6.33484942569703	8.04722531776334	4.66605159029579	5.97380233141748	5.2279392154907	0.197608706528459	2.02493640625985	0.654648498267806	1
ENSG00000168792	ABHD15	3590	4.22357627230819	4.91394076687574	5.19959733389442	3.99892489367877	4.98528286282597	2.89457787290078	0.197575518109894	3.97463171953139	0.63690359266053	1
ENSG00000129518	EAPP	2112	16.1829969128343	15.005845974561	15.2794155309486	13.8657413595135	12.4880540612856	12.0092557663534	0.197504557044308	4.90369949947655	0.634527328356021	1
ENSG00000152556	PFKM	6885	12.3777830057448	12.1110701542426	14.5067322446907	10.795851402603	13.2964932908988	8.22171637307938	0.197418995860806	6.3494482098336	0.631994122529553	1
ENSG00000084070	SMAP2	3422	12.3568810249931	15.0759225847138	16.2898764059008	10.7465242382971	14.1933402278742	11.2277415961871	0.197331239496983	5.506768047332	0.633499855372269	1
ENSG00000107833	NPM3	1222	22.400013593524	19.9756844956513	25.4450711670471	19.5375496010722	22.4022901064329	14.2101482641879	0.197281843888075	4.65825657387103	0.635286648547127	1
ENSG00000178096	BOLA1	1458	8.03138591975811	8.54701906641663	11.1893396146893	7.88430404314974	9.00446696423676	6.04878690491247	0.197275789441032	3.62917285527883	0.642276954266772	1
ENSG00000125484	GTF3C4	8545	5.78598147712474	6.39751128716217	6.51759108437476	4.69322013210731	5.78043555621187	5.00039196692521	0.196938903562167	5.60345267511015	0.634035235735553	1
ENSG00000136942	RPL35	1715	198.153509049888	192.629376650225	207.606616769802	181.764374925556	189.935968596091	124.054225726091	0.196819455929414	8.28425156956689	0.631997487730545	1
ENSG00000151576	QTRTD1	5152	6.09009192407362	6.05192654392233	6.33309672291035	4.23025729020427	6.52485588611368	4.59130710486089	0.196754108608036	4.85900336791997	0.635998315880805	1
ENSG00000171236	LRG1	3548	10.0280883380624	13.5287652415433	10.17635822354	10.6434303745228	11.150551089671	6.20452243205188	0.196647927475833	5.1896995067468	0.634768825830602	1
ENSG00000079785	DDX1	3494	45.9312453484612	50.6509950741908	50.5264962148863	44.2440137280968	44.7691989593417	32.7347583170646	0.196607188811135	7.28711328086906	0.632740634284485	1
ENSG00000075407	ZNF37A	9761	3.01962591195527	1.98067381705096	2.22148221332609	1.93437613814194	2.4547697703269	1.61790778839116	0.196591022287195	4.43131312895564	0.637373245153803	1
ENSG00000107537	PHYH	3924	7.38383063300273	8.33791768252876	7.95009160452389	6.12409037118082	8.23671455614935	5.29639886020072	0.19647905820163	4.82400952495014	0.636325756312767	1
ENSG00000084693	AGBL5	5131	5.41281432653293	5.10722285278374	5.36230555747917	4.80512777870335	4.30268867133694	4.01051901198835	0.196386898512776	4.63653575932965	0.637220179197887	1
ENSG00000175727	MLXIP	10561	17.6882598145209	20.4332106229417	23.1082303937245	13.2487788646583	17.0133625446242	20.2357837464114	0.196220105550779	7.61612715927573	0.633401797706108	1
ENSG00000100714	MTHFD1	5937	21.0888266965965	18.7870302874746	22.4911219001737	14.280689266489	21.0024314964146	16.4551285111511	0.196199413948819	6.81422163461509	0.633845209797232	1
ENSG00000186687	LYRM7	3937	6.21549334510265	6.30443062455522	7.14444621680128	3.96355102878676	7.61137356462185	4.79269471074859	0.196181334766566	4.56122283202185	0.637974089748182	1
ENSG00000225973	PIGBOS1	1525	3.97052274398735	4.03531391988195	3.21938329243813	3.78600993319566	3.39721864112162	2.10699794863913	0.196172122089707	2.41206895439688	0.652222757288031	1
ENSG00000164985	PSIP1	6614	5.39457829573387	4.88474933036814	6.71934410549799	4.96242301814858	5.59882798717232	3.51439704421114	0.195829434260113	5.09596261994264	0.636612095836312	1
ENSG00000083457	ITGAE	6929	1.68274194815097	2.18331992315737	2.54636015709038	1.56142593124037	1.88622320378076	1.8450457681811	0.195826907163988	3.76262450928573	0.641082967169647	1
ENSG00000140350	ANP32A	7518	19.7624160318488	24.1199197277328	26.101218023902	19.4762209040253	22.2630780218095	16.1865308552549	0.195826199488822	7.31903904369055	0.634097735142673	1
ENSG00000037241	RPL26L1	1157	6.09842820221776	9.79546005364602	9.94535879625677	6.74351789124177	8.5484345864634	6.08611233716123	0.195515154064319	3.19688723475365	0.646752503178576	1
ENSG00000225475	RP11-377K22.2	140	2.5020856134631	2.19780490279285	4.01824067936381	2.22921434290478	2.52309663687198	2.44161996327862	0.195482984249881	-1.05987830692809	0.818018759897105	1
ENSG00000147536	GINS4	4859	2.88365495686219	2.23745796511256	3.18909183742657	1.59502679539664	3.19865718936641	2.12454603925541	0.195425306137272	3.62844702464748	0.642276954266772	1
ENSG00000214708	AC090616.2	1597	0.564026813304143	1.12390357166405	1.08879294323286	1.00968380799486	0.700421316434926	0.556512001648978	0.195372021880433	0.539252154134191	0.708143465026946	1
ENSG00000171004	HS6ST2	6085	1.63653257873182	0.876473278133768	0.974919378992578	1.35059494015485	0.928798104616801	0.606693407473669	0.195324972209007	2.71957095354134	0.644200334022554	1
ENSG00000134297	PLEKHA8P1	3768	0.730439006053453	1.19767146153609	1.33010669081431	0.855873164207957	1.37493588845819	0.47173549184364	0.195282800299519	1.93646202057846	0.658735521337768	1
ENSG00000169180	XPO6	7403	13.039370926301	14.0483760637792	16.4898219423305	10.57443968774	13.0341247759162	12.4208304494222	0.195263058513107	6.6143560334776	0.635673144185112	1
ENSG00000119729	RHOQ	4610	1.48713982231863	1.99121442024544	2.06339947329192	1.55706511586841	1.53246650395695	1.48297958724081	0.19525457411653	2.97451665011049	0.651124644049633	1
ENSG00000064270	ATP2C2	6522	8.70090489318356	7.70568416291472	7.58257956527936	8.29432710638189	5.1542559836335	6.32080825820243	0.195162614393444	5.5765503244392	0.637022676729798	1
ENSG00000163701	IL17RE	4627	11.8750378369677	13.8872896782624	12.3349101861367	10.9943097698481	10.5606162814107	9.95855888199571	0.195134715001214	5.74680870354048	0.636839275973941	1
ENSG00000140961	OSGIN1	3448	4.13627842132821	4.92296399823185	4.90944086378714	4.6463516273228	3.60268148942374	3.27154415033272	0.195071565121226	3.88128594883147	0.642573014844739	1
ENSG00000164961	KIAA0196	5161	6.89394641027811	9.98615093402292	10.6226341117634	7.12548070983385	9.9698412609848	5.73574897012013	0.194915397940667	5.43073429724513	0.637551911616546	1
ENSG00000101189	MRGBP	1631	21.906672323883	26.6629264315928	24.3634257344181	18.6246234085321	21.477002846049	20.287451712049	0.194841513895121	5.18021489164992	0.638582974990061	1
ENSG00000142065	ZFP14	6002	0.850425633366333	1.04238886314845	1.33774999443241	0.779965031672782	1.04953869877658	0.842891796719977	0.194804498933119	2.58131196078932	0.65691939904026	1
ENSG00000126749	EMG1	3152	12.5263042450659	13.0483044884508	14.3915876662263	10.7264438031057	12.8689668777851	9.54338767372862	0.194751842064106	5.26171308619495	0.638325156379145	1
ENSG00000179091	CYC1	2159	109.864620730108	123.2528446567	112.325976766013	93.6221839674167	115.344899517955	78.1182679867689	0.19474551265416	7.82574141131932	0.63574670424792	1
ENSG00000267896	AC018766.4	546	1.64972677810754	3.66300817132141	2.52896266533386	2.00057697440173	3.234739278041	1.25211280168134	0.194659315863576	0.495370238608198	0.701324680791345	1
ENSG00000238465	NA	104	1.92468124112546	3.4516807768221	2.95045644288951	3.00086546160259	0.566079373657175	3.28679610441353	0.194592763110144	-1.42497481677632	0.880591497412226	1
ENSG00000170759	KIF5B	5851	90.7866647988748	92.0904419731733	93.2359700089856	64.060861325587	86.3815258889202	78.6008835760226	0.194507740348064	8.94020330719234	0.635915636377514	1
ENSG00000196422	PPP1R26	4989	10.2310175415208	14.6167902735351	14.7509022989601	11.8230129311005	11.9892184682525	8.94820192595436	0.194253964958592	5.90780883409662	0.63799484903077	1
ENSG00000224546	EIF4BP3	1849	1.02843973295401	0.915256774013246	0.774448274895822	0.84394269336579	0.92336148780424	0.480665044150037	0.194247024537838	0.715219102743027	0.711669250837325	1
ENSG00000160392	C19orf47	6109	1.18776367311229	1.31793942716721	1.4147766257496	1.01322395789801	0.992607996499535	1.2310017166309	0.19423596180565	2.88452270467012	0.655206180715086	1
ENSG00000187815	ZFP69	3505	0.813802453451622	1.21438387876619	0.904638285485095	0.623289602295773	1.25974867746818	0.56564776324743	0.194216741404605	1.6943764412211	0.671545252671253	1
ENSG00000197050	ZNF420	2896	1.29596975835451	1.64683585602917	1.53635646266484	0.844166112817303	1.46367484459424	1.41640937096274	0.194206265359199	2.01871409660302	0.665151992837103	1
ENSG00000147166	ITGB1BP2	2207	1.22440075330319	0.511194615662435	0.787857875098724	0.777750359781006	0.346778121062302	0.960274638933323	0.19412960913558	0.856070300302984	0.71181459940008	1
ENSG00000064545	TMEM161A	3521	11.4409481331315	12.1614784216834	13.2028945510273	9.6761788906735	11.7042256183591	9.14515310301575	0.193969939100592	5.30282626572327	0.639649627310088	1
ENSG00000071994	PDCD2	8068	11.431194312376	11.6191999405624	12.614164299711	8.71644543928724	10.8068678046818	10.0327943756337	0.193928642775159	6.45185361058594	0.638130346703655	1
ENSG00000011426	ANLN	6154	23.4270674435723	21.7494830321879	25.8531708200152	14.7153261818766	24.9111718648589	19.4409129347827	0.19378364535844	7.05421829898594	0.637882500807368	1
ENSG00000127663	KDM4B	9118	10.2575082508501	11.5860008401963	12.2777128018289	10.1942100663142	10.7052202849807	7.39287606341261	0.193762278740697	6.56375146222012	0.638131122895994	1
ENSG00000142864	SERBP1	9800	26.5118949083682	28.4720392287997	30.1472420840061	21.9789918904016	26.1020354457351	22.4908078903151	0.193716500403005	7.9862974323724	0.637516364149799	1
ENSG00000171617	ENC1	5515	35.9864788503886	42.0485442085251	41.4322906083516	25.3331448022337	41.3653649290737	32.6393454529017	0.193687141107894	7.64606822840561	0.637718314967578	1
ENSG00000248485	PCP4L1	1421	3.27507335752384	1.87661502373117	2.80719008500114	3.03817389919699	2.77582060214159	0.769771811082915	0.193401595195976	1.82875513018482	0.660190177055644	1
ENSG00000176473	WDR25	4268	0.762116049086699	1.23759554429369	1.43789817272966	0.572798749465536	1.07592218348337	1.20135940086343	0.193245377346858	2.18748111132771	0.669040337628548	1
ENSG00000143353	LYPLAL1	2623	5.17015021920321	5.6502215254161	7.91587703930401	4.50148886882157	6.77827715128652	4.27446392351332	0.193225232388465	3.90717499228043	0.645366895376219	1
ENSG00000018699	TTC27	3233	4.93761404698255	8.31173150164364	8.01998491188153	5.27711736396471	8.75890955392098	3.70056845656209	0.19320926830636	4.38996591970424	0.642856153817961	1
ENSG00000125944	HNRNPR	5511	30.2738284713699	29.7028686554185	33.388894855069	23.0957554464501	30.4776888253616	23.9793574473765	0.19306437264256	7.28982678743004	0.63894796085366	1
ENSG00000162065	TBC1D24	2415	5.0559742416977	5.47858613449811	5.8023607175003	3.14459221317969	5.87503661339272	4.5859992353755	0.192961816268226	3.59701790166831	0.649947134011697	1
ENSG00000011376	LARS2	5487	5.61795056640522	5.35532195194831	6.30993673625431	4.51232743488167	6.26597354445821	3.61325935881582	0.192822416070143	4.85432139331409	0.642451590910157	1
ENSG00000065029	ZNF76	6089	3.03258200482143	3.76467484580874	4.19947815816101	3.03257110752635	3.29700097017212	2.7732375868016	0.192822315966827	4.35269199705074	0.644483056088004	1
ENSG00000179029	TMEM107	2129	3.19665235726615	4.43208503960731	5.81314292740278	3.4204322155107	5.0051095019834	2.72947652071542	0.192755857115758	3.13366854329991	0.647793588833742	1
ENSG00000112081	SRSF3	5366	50.983608083499	54.091831437851	56.5927530506678	44.7836947754631	50.9399700552716	38.5526605010568	0.192219580860128	8.04359663711629	0.64007361033224	1
ENSG00000164081	TEX264	5132	6.6111225484333	8.61363651822034	10.1744370918349	6.45626575410003	10.1064802283642	4.60919996185567	0.192162428648691	5.30891492187381	0.642396352459148	1
ENSG00000144908	ALDH1L1	11052	4.18372621577978	8.71406178432705	1.79077649465281	6.69719027315554	2.90312874582778	2.57947472776341	0.192151474176819	5.63895538091851	0.641475180320429	1
ENSG00000198554	WDHD1	6891	2.65785324198954	2.5004774978807	3.85915649473866	1.79648386556347	2.79367687408695	2.87707939367616	0.192109542989256	4.2440580337038	0.647117596438476	1
ENSG00000155111	CDK19	8000	6.06755761264802	4.89744192505673	6.19448330184652	5.32503576161379	4.45221427381368	4.41811132355267	0.192047255233015	5.38737948677879	0.642798000745892	1
ENSG00000106009	BRAT1	5486	9.46833710089209	9.92737978330419	9.74163343702855	6.4473570739013	8.97141907824451	8.7855592553992	0.192036389262245	5.60718226691772	0.642681095142461	1
ENSG00000163002	NUP35	4145	3.46489057208159	3.17961481312773	4.42936235431133	2.67290597930923	4.26095933850515	2.29258984248019	0.192026154004379	3.81182498018716	0.648869969490283	1
ENSG00000143742	SRP9	1882	87.107677680182	98.2589290759778	113.641172493185	61.2185058213578	97.1298359943544	89.8339706361662	0.192013609325276	7.41759973567407	0.640774828824638	1
ENSG00000138109	CYP2C9	3206	8.69408413411696	9.93331036851789	9.84221714635756	3.56933883143415	9.18157436998537	10.917986211342	0.191960866623669	4.80033428958425	0.645585677209986	1
ENSG00000116221	MRPL37	2532	57.3345210478393	54.2391399522837	59.5839939888429	42.6268277128646	54.4545106172712	45.1718979304201	0.191954137820716	7.04355915746517	0.641034202108932	1
ENSG00000214114	MYCBP	5501	5.46720034063379	7.10361228352242	8.06025439442711	4.36846584557599	6.6674086126151	6.07719697095272	0.191916193428832	5.11045278952188	0.643997964271653	1
ENSG00000143256	PFDN2	673	74.6536093883196	77.7232640215004	90.8080056271194	79.4523348763883	66.0453973544745	55.6674839770389	0.191907878680451	5.63888403711874	0.642442334309149	1
ENSG00000164938	TP53INP1	5754	12.358233078662	8.78765463971512	9.11903326040094	7.43975427498229	7.96013456401622	9.7189544037076	0.191734604161063	5.73400608858866	0.64301494302045	1
ENSG00000163541	SUCLG1	4515	27.0214162818296	28.4408448402754	31.2397682697262	26.6008057765743	25.3743982188779	19.9115054369698	0.191720603709447	6.8959653191764	0.641455607972674	1
ENSG00000253738	OTUD6B-AS1	6006	3.9826737370475	4.26070181232957	4.80247455639158	3.02251672755932	4.71487755375067	3.13028200420336	0.191595464233636	4.58011678299367	0.645725376327783	1
ENSG00000130713	EXOSC2	3126	12.5504486305507	11.9100496011871	14.8875665256485	10.5327881780882	12.6558398164276	9.49154376000058	0.191486145747887	5.22811310115509	0.644074215556317	1
ENSG00000174886	NDUFA11	3234	8.57238979504365	9.05444876980314	10.547684113088	8.13840156933491	9.35693846574457	5.91907869885727	0.191440429841482	4.79662085076198	0.64496327474828	1
ENSG00000213672	NCKIPSD	3621	13.5296427262103	11.8681060110309	15.7759653897445	10.8310718050736	12.0801119473177	11.2148641892433	0.19141156109223	5.50486398795985	0.643805431494452	1
ENSG00000087502	ERGIC2	6171	7.29014735538269	8.33510950278646	8.31221337629477	5.55467280495854	7.13603089216317	7.1788612240686	0.191032056077344	5.49300889395954	0.6446321220615	1
ENSG00000101695	RNF125	6502	3.56341322372629	4.40101812278728	3.17764733683086	2.16795837613574	4.14695366441688	3.0071505176769	0.19091075376211	4.4722394448122	0.647590347672541	1
ENSG00000093010	COMT	5287	12.2004477236767	15.8880467911372	16.0281904637243	15.0820875819376	15.4780469559072	6.18094223350124	0.190768811856035	6.14941693980614	0.643424345006358	1
ENSG00000132963	POMP	1421	70.9951385889038	89.9331661372705	86.5550276208684	62.7767257484679	80.8302387280334	62.2552952213308	0.190591434862399	6.74202859072979	0.643595015573206	1
ENSG00000133028	SCO1	3259	12.2225231562849	15.1533219287374	13.1972344441489	9.62413188237811	12.8258057535581	11.3068206461494	0.190589369523287	5.33481957334914	0.64561445369178	1
ENSG00000144535	DIS3L2	10107	2.18347631450921	2.34922518714806	2.47939151627007	2.29530925053551	1.91056689365722	1.60310577583031	0.190582518061544	4.43732703131301	0.647657416409628	1
ENSG00000121057	AKAP1	4861	33.0248535198092	30.9950323190274	31.2465537296753	25.4350253388141	29.0909599207059	24.7246042115669	0.190461243407916	7.14110868426181	0.643555433441657	1
ENSG00000137054	POLR1E	2674	10.4799397422538	10.5287512358924	12.2976142638312	9.41483195432734	9.29098412530519	8.89721201278493	0.190296314663558	4.76485417810755	0.647499471139447	1
ENSG00000185187	SIGIRR	3659	16.6441005279289	18.7104735506961	20.462088738662	15.1680804656607	17.0550943295892	14.1252285823126	0.19022217618496	5.95866850180148	0.64504844709902	1
ENSG00000170088	TMEM192	7794	2.17656408253526	2.4279061089359	2.80181057471211	1.76853674026532	2.22829294121146	2.14902655223138	0.190187136685853	4.14165244733775	0.65032479560194	1
ENSG00000059588	TARBP1	8116	7.65176995147292	7.87303037709841	9.22508411714689	5.89622982105585	7.50773580340787	7.14315234205121	0.190183215976449	5.93470616875607	0.645300915224627	1
ENSG00000138777	PPA2	4124	29.4134603638921	33.7238346868893	35.0076951172331	23.8002685543398	32.2769564110676	25.5955660166007	0.190130459350339	6.94476227185328	0.644272296325189	1
ENSG00000189060	H1F0	2328	152.919562321104	161.313970678786	201.225860950334	153.967085135593	170.5980374948	104.045733177445	0.190063536710101	8.51010086925	0.643681189378757	1
ENSG00000135749	PCNXL2	12567	1.11495817899207	1.42824381630261	2.11206383068624	1.20859237603707	1.27423039086609	1.36001748571261	0.19004285888284	4.15611117424166	0.650674109550892	1
ENSG00000085999	RAD54L	2618	7.05324363153464	6.69919141493007	9.00539111904091	5.70217929067444	7.21848503062304	5.9800103913455	0.190011306408138	4.1865740558412	0.650260796923806	1
ENSG00000179818	PCBP1-AS1	13189	1.08893558429587	1.02649770272226	0.791023882178884	0.875527355845535	0.740980688969404	0.798261072231209	0.189853926201549	3.56257865317162	0.653851746591096	1
ENSG00000162980	ARL5A	6874	10.0680372517296	10.6682315376571	10.9885974512504	7.68042280396589	9.83202626995598	8.87138495822619	0.189806917791248	6.05471995349185	0.645749659413087	1
ENSG00000164695	CHMP4C	1861	35.225493322264	32.406107755312	30.4758950651177	22.9749226743222	33.3430180670633	25.6048657728885	0.189757794218009	5.80152258646546	0.646128807254045	1
ENSG00000148444	COMMD3	2730	5.517419557893	7.00667716873275	7.04362934937432	4.26789754539035	7.89276383842004	4.20709901364932	0.189748326367363	4.031390574964	0.649729211472234	1
ENSG00000141098	GFOD2	7350	2.2740043398549	3.12576697286094	2.88060890260886	2.07352318244794	2.88353901356798	1.94399456123898	0.189658331893268	4.21880114652065	0.650350995456283	1
ENSG00000273449	RP11-218F10.3	926	1.72930323176716	1.93830885955453	1.21501877993722	0.730232200159593	1.90730847279739	1.47657362790068	0.189645661775044	0.576710292455028	0.746660207236566	1
ENSG00000172336	POP7	985	26.1639409326599	28.1661156239476	27.6214643100153	23.9216199030493	27.0752603570932	17.2822074964249	0.189569593510783	4.62562678339563	0.64868218021141	1
ENSG00000160917	CPSF4	4193	6.3372643012111	7.26486428636033	6.78142910221969	5.53271895901798	5.92513511830815	5.47835931660512	0.189564767202967	4.70774426168869	0.648958722799942	1
ENSG00000173890	GPR160	4338	12.816123174539	9.80010899869901	10.916734181498	6.78665070430977	11.6305953009029	9.59762646699563	0.189555070074383	5.47427540067626	0.647202805712118	1
ENSG00000081177	EXD2	4648	4.84483014655076	4.9097549284278	5.72148179975131	3.93917393926949	5.18045444016385	3.76538982288751	0.189517644155176	4.45842144399609	0.649746032282457	1
ENSG00000260136	CTD-2270L9.4	1262	0.713748669450647	0.81271179712361	0.972575182442183	1.19527340625903	0.60644953501149	0.216688934934394	0.18946900979351	0.0946665019735853	0.697135923127517	1
ENSG00000185158	LRRC37B	6421	0.833898647066039	0.750742680806569	1.16284406968889	0.631859539649073	0.861858270810238	0.787889201668479	0.189200171290387	2.45069106040086	0.660798194800895	1
ENSG00000164039	BDH2	3649	4.60784196285888	5.5652828999194	5.9143889817089	4.04830374869343	3.83984561709027	5.41452144227202	0.189190312436962	4.16659468074458	0.65254578043564	1
ENSG00000100578	KIAA0586	7589	1.7276226926534	2.57457973195789	2.72924024628862	1.56956585921569	2.72290966609323	1.57648409804523	0.189085093407642	4.02801098717762	0.652011537519488	1
ENSG00000198081	ZBTB14	5459	2.88755071713089	3.87034825649055	3.213307755717	2.53452836691012	3.31082290568351	2.46711407170633	0.189082156728613	4.06060583738821	0.653572608151865	1
ENSG00000143162	CREG1	2682	25.3567065525455	32.4480790955459	36.4586355180023	19.3553211527875	35.4945697647948	23.8335610136593	0.188716960376263	6.26512426641155	0.647343287991236	1
ENSG00000188807	TMEM201	7126	1.481729061018	1.89987064288576	1.95206548452751	1.23358619499315	1.67710745672892	1.52541286507387	0.188669036210385	3.54444685140782	0.657733695625227	1
ENSG00000185305	ARL15	5712	2.89106530967375	3.52833875325813	4.92431455804388	2.06712277712167	4.66896559029006	2.74083809603335	0.188637439614357	4.30452768084681	0.652057072079202	1
ENSG00000170846	AC093323.3	3495	6.4860931782477	8.14351172851713	5.86770793964063	6.80138930181439	6.06409492123738	4.20559432873743	0.188586984592233	4.45707033542613	0.650736159184061	1
ENSG00000163428	LRRC58	7899	8.71722953316933	8.66063306843888	9.24543586205863	5.52482417009738	9.48037829881761	7.23552856063122	0.188433595682011	6.00321131017808	0.648213337084669	1
ENSG00000235169	SMIM1	967	0.569243883104325	1.16670787669803	0.793297492400488	0.699270958994605	1.03498276383235	0.353492031912107	0.188351963885557	-0.228120821772834	0.78478564629055	1
ENSG00000096080	MRPS18A	1675	29.9354004142093	28.7486002508605	31.6617737763928	27.7309828009906	26.5364492057083	20.85653637886	0.188332635146357	5.52941265851438	0.648861532621084	1
ENSG00000177191	B3GNT8	2321	22.3150246439837	18.824800287601	18.2222359428437	8.22468999988852	21.3066325216246	20.176764711626	0.188315991793789	5.3975249896216	0.649838565060652	1
ENSG00000261799	RP11-283I3.6	3169	1.46856397634628	2.21699263887487	1.8558672061091	1.32950934303882	1.50478152214832	1.76899950637037	0.18827003355833	2.44783561616797	0.668690380103215	1
ENSG00000188559	RALGAPA2	11811	10.8633435152305	13.2340940383225	12.5958751785909	9.92649335431705	12.7653750484588	7.94151828882496	0.188197485682246	7.04478320264132	0.647489396155462	1
ENSG00000265967	AC100830.4	553	0.81442208033157	2.0401564498499	0.832316826565575	0.658417738410694	0.851678189661427	1.60714225430998	0.188032772012081	-0.449737886040701	0.813835247803203	1
ENSG00000132334	PTPRE	9661	2.05118704674752	2.07548977640135	1.93744909157344	1.32985253385859	2.09017528383177	1.6488074361277	0.187965621596862	4.16767800010857	0.654014405175991	1
ENSG00000032444	PNPLA6	6789	11.4103064652847	10.8999986856732	11.4576275829045	9.55408847607199	11.0651049052588	7.55251424787908	0.187965081591259	6.12832134227722	0.648661563574027	1
ENSG00000155660	PDIA4	3276	106.972561361918	151.858300299098	143.151775562417	110.793858153772	145.635150606913	79.3422145332079	0.187889897605685	8.64626632083623	0.64744818475368	1
ENSG00000166024	R3HCC1L	3582	5.49033861580681	7.28715695947414	8.38076795670569	4.82104423311996	6.83720212783473	5.93568582921001	0.187885498161176	4.53174279900717	0.652707273854528	1
ENSG00000117697	NSL1	4083	2.68408890202508	3.45397537584801	3.29418257106351	2.75171204708305	2.81168006313189	2.27717090868601	0.187833660884565	3.56456913394449	0.654348908302531	1
